,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,taste,vanilla,salt,sugar,sweetener,cocoa_butter,lecithin,company_continent,origin_continent,nutty,sweet,cocoa,roasty,creamy,earthy,sandy,fatty,floral,intense,spicy,sour,molasses,woody,vanilla_taste,sticky,fruit,smokey
126,Arete,United States,2016,Trinidad and Tobago,San Juan,70.0,3.5,2,"delicate, simple",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Arete,United States,2016,Vietnam,Tien Giang,73.0,3.5,3,"cashew, roasty, chunky melt",0,0,1,0,1,0,NA,AS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Arete,United States,2016,Guatemala,Lachua,70.0,3.5,2,"subtle, mysterious",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Arete,United States,2016,Honduras,"La Masica, FHIA",70.0,3.5,2,"nutty, green",0,0,1,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Arete,United States,2016,Ecuador,Hacienda Victoria,70.0,3.25,3,"sticky, floral, roasty",0,0,1,0,1,0,NA,SA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
131,Arete,United States,2016,Ecuador,Costa Esmeraldas,70.0,3.25,3,"chewy, mild floral",0,0,1,0,1,0,NA,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
132,Arete,United States,2016,Fiji,Matasawalevu,70.0,3.25,2,"smoke, hammy, cocoa base",0,0,1,0,0,0,NA,OC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133,Arete,United States,2016,Vietnam,Lam Dong,73.0,3.25,2,"earthy, nutty, cardboard",0,0,1,0,0,0,NA,AS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
134,Arete,United States,2017,Bolivia,Beniano,70.0,4.0,2,"creamy, bright fruit",0,0,1,0,0,0,NA,SA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
135,Arete,United States,2017,Haiti,Pisa,70.0,4.0,2,"long lasting, cocoa",0,0,1,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Arete,United States,2017,India,Anamalai,70.0,3.5,2,"slight roasty, basic cocoa",0,0,1,0,0,0,NA,AS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Arete,United States,2017,Madagascar,Sambirano Valley,70.0,3.5,3,sour fruit,0,0,1,0,1,0,NA,AF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
138,Arete,United States,2017,Vietnam,Ben Tre,73.0,3.5,3,"rich cocoa, mild roasty",0,0,1,0,1,0,NA,AS,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Arete,United States,2017,Peru,Ucayali,70.0,3.5,3,"dried fruit, fig, anise",0,0,1,0,1,0,NA,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,Arete,United States,2018,Colombia,Tumaco,70.0,4.0,2,"smooth, nutty, cocoa",0,0,1,0,0,0,NA,SA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Arete,United States,2018,Trinidad and Tobago,Ramnath E.,70.0,3.0,2,"nuts, dried fruit, short",0,0,1,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
142,Arete,United States,2019,India,Jangareddygudem,70.0,3.25,3,"herbs, mushroom, acidic",0,0,1,0,1,0,NA,AS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
143,Arete,United States,2019,India,Idukki,70.0,3.0,3,"burn butterscotch, rubbery",0,0,1,0,1,0,NA,AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Argencove,Nicaragua,2018,Nicaragua,Mombacho,70.0,3.5,2,"smooth, vegetal",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Argencove,Nicaragua,2018,Nicaragua,Cocibolca,70.0,3.5,2,"roasty, rich cocoa",0,0,1,0,0,0,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Argencove,Nicaragua,2018,Nicaragua,Masaya,70.0,3.25,2,"melon, late hammy",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
147,Argencove,Nicaragua,2018,Nicaragua,Apoyo,70.0,3.0,2,"cocoa, earthy, hammy",0,0,1,0,0,0,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148,Artisan du Chocolat,United Kingdom,2008,Congo,Congo,72.0,3.75,3,"spicy, minty, vegetal",0,0,1,0,1,0,EU,AF,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149,Artisan du Chocolat,United Kingdom,2009,Dominican republic,Dominican Republic,72.0,3.25,3,"spice, cocoa, short",0,0,1,0,1,0,EU,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150,Artisan du Chocolat,United Kingdom,2009,Madagascar,Madagascar,80.0,3.0,3,"sl. bitter, cherry, rich",0,0,1,0,1,0,EU,AF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
151,Artisan du Chocolat,United Kingdom,2009,Peru,Peru,75.0,3.0,3,"spicey, mild metallic",0,0,1,0,1,0,EU,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Artisan du Chocolat,United Kingdom,2009,Indonesia,Java,72.0,2.75,3,"gritty, very smokey, sour",0,0,1,0,1,0,EU,AS,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
153,Artisan du Chocolat,United Kingdom,2009,Venezuela,"Ocumare, Venezuela",75.0,2.5,3,"oily, nutty, burnt, sour",0,0,1,0,1,0,EU,SA,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
154,Artisan du Chocolat,United Kingdom,2009,Brazil,Brazil Rio Doce,72.0,1.75,3,"cocoa, dominate off note",0,0,1,0,1,0,EU,SA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Artisan du Chocolat,United Kingdom,2010,Jamaica,Jamaica,72.0,3.75,3,"grassy, black licorice, mint",0,0,1,0,1,0,EU,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
156,Artisan du Chocolat,United Kingdom,2010,Indonesia,Bali,72.0,3.5,3,black pepper and banana,0,0,1,0,1,0,EU,AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Artisan du Chocolat,United Kingdom,2010,Costa rica,Costa Rica,72.0,3.25,3,"chewy, grassy, nutty",0,0,1,0,1,0,EU,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158,Artisan du Chocolat,United Kingdom,2010,Vietnam,Ba Ria Vung Tau Province,72.0,3.25,3,"unrefined, distinct spicey",0,0,1,0,1,0,EU,AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Artisan du Chocolat,United Kingdom,2011,Haiti,Haiti,72.0,4.0,3,"nuts, butterscotch, brownie",0,0,1,0,1,0,EU,NA,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Artisan du Chocolat,United Kingdom,2011,Panama,Panama,72.0,2.75,3,"blackpepper, chemical, rubber",0,0,1,0,1,0,EU,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Artisan du Chocolat,United Kingdom,2012,Colombia,"Colombia, Casa Luker",72.0,3.75,3,"marshmallow, roasty, nutty",0,0,1,0,1,0,EU,SA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Artisan du Chocolat,United Kingdom,2013,Trinidad and Tobago,"Trinidad, Heritage, Limited ed.",72.0,3.25,3,"gritty, nutty",0,0,1,0,1,0,EU,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163,Artisan du Chocolat (Casa Luker),United Kingdom,2013,Colombia,"Orinoqua Region, Arauca",72.0,2.75,4,"creamy, marshmallow, off",0,0,1,0,1,1,EU,SA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Askinosie,United States,2007,Ecuador,San Jose del Tambo,70.0,3.0,2,"smooth, astringent, cocoa",0,0,1,0,0,0,NA,SA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Askinosie,United States,2007,Mexico,Xoconusco,75.0,2.5,2,"leather, black licorice, off",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Askinosie,United States,2009,Philippines,Davao,77.0,3.75,2,"strawberries, mild tart, roasty",0,0,1,0,0,0,NA,AS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Askinosie,United States,2011,Tanzania,"Tenende, Uwate",72.0,3.75,2,"creamy, woody, cocoa",0,0,1,0,0,0,NA,AF,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
168,Askinosie,United States,2011,Honduras,Cortes,70.0,3.75,2,"grapes, woody, roasty",0,0,1,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
169,Askinosie,United States,2016,Tanzania,Mababa,68.0,3.75,3,"creamy, rich, blueberry",0,0,1,0,1,0,NA,AF,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
170,Atypic,Australia,2019,Solomon islands,Solomon Islands,70.0,3.0,4,"off aroma, vegetal, honey, sandy",0,0,1,0,1,1,OC,OC,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
171,Auro,Philippines,2018,Philippines,"Saloy E., 2016",70.0,3.5,3,"long, bright fruit, sweet, sour",0,0,1,0,1,0,AS,AS,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
172,Auro,Philippines,2018,Philippines,"Paquibao E., 2016",70.0,3.0,3,"waxy, dried fruit",0,0,1,0,1,0,AS,AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
173,Auro,Philippines,2018,Philippines,South Cotabato,70.0,3.0,3,"sandy, roasty, nutty",0,0,1,0,1,0,AS,AS,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
174,Auro,Philippines,2018,Philippines,Davao,77.0,2.75,4,"sandy, vanilla",1,0,1,0,0,1,AS,AS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
175,Bahen & Co.,Australia,2012,Madagascar,Sambirano,70.0,3.0,2,"unrefined, flat, grassy",0,0,1,0,0,0,OC,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Bahen & Co.,Australia,2012,Brazil,Bahia,70.0,2.5,2,"chalky, intense, chemical",0,0,1,0,0,0,OC,SA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
177,Bahen & Co.,Australia,2012,Blend,Houseblend,70.0,2.5,2,"chalky, fragrant, then off",0,0,1,0,0,0,OC,Unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
178,Bahen & Co.,Australia,2015,Papua new guinea,Papua New Guinea,70.0,3.5,2,"smoke, ham, papaya",0,0,1,0,0,0,OC,OC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
179,Bahen & Co.,Australia,2015,Blend,Houseblend,80.0,3.25,2,"coarse, smokey, metallic",0,0,1,0,0,0,OC,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,Baiani,Brazil,2018,Brazil,"Bahia, Vale Potumujo",70.0,3.0,2,"bland, sugary, large grits",0,0,1,0,0,0,SA,SA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181,Bakau,Peru,2015,Peru,"Huallabamba, 2015",70.0,3.5,3,"black pepper, cardamom",0,0,1,0,1,0,SA,SA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
182,Bakau,Peru,2015,Peru,"Bambamarca, 2015",70.0,2.75,3,"molasses, caramel, pungent",0,0,1,0,1,0,SA,SA,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
183,Bankston,United States,2019,Tanzania,Kokoa Kamili,72.0,3.25,3,"base cocoa, mild fruit, roasty",0,0,1,0,1,0,NA,AF,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
184,Bankston,United States,2019,Uganda,Uganda,82.0,2.75,3,"bitter, fatty, mild fruit",0,0,1,0,1,0,NA,AF,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
185,Bankston,United States,2019,Belize,Belize,72.0,2.5,3,"gritty, fatty, sour, off",0,0,1,0,1,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
186,Bar Au Chocolat,United States,2012,Madagascar,Sambirano,70.0,3.75,2,"raspberry, mild sour",0,0,1,0,0,0,NA,AF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
187,Bar Au Chocolat,United States,2012,Mexico,Chiapas,70.0,3.5,2,"molasses, toffee, coffee grounds",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
188,Bar Au Chocolat,United States,2012,Dominican republic,Duarte Province,70.0,3.25,2,"complex, black pepper, coffee",0,0,1,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
189,Bar Au Chocolat,United States,2014,Peru,Maranon Canyon,70.0,4.0,2,"creamy, rounded, orange",0,0,1,0,0,0,NA,SA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
190,Bar Au Chocolat,United States,2015,Brazil,Bahia,70.0,3.5,2,"intense, smokey, dried fruit",0,0,1,0,0,0,NA,SA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
191,Bar Au Chocolat,United States,2017,Costa rica,"Turrialba, Cartago P.",72.0,3.5,2,"slightly dry, cocoa, berry",0,0,1,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192,Bar Au Chocolat,United States,2017,Trinidad and Tobago,Montserrat Hills,80.0,3.5,2,"intense, tangy, alcohol",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
193,Baravelli's,United Kingdom,2012,Costa rica,single estate,80.0,2.75,4,"gritty, floral, vanilla",1,0,1,0,1,0,EU,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
194,Batch,United States,2016,Brazil,Brazil,70.0,3.75,3,"strawberry, candy flavor",0,0,1,0,1,0,NA,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195,Batch,United States,2016,Dominican republic,"Dominican Republic, Batch 3",65.0,3.5,3,"creamy, sweet, fudgey",0,0,1,0,1,0,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Batch,United States,2016,Ecuador,Ecuador,65.0,3.25,3,"sandy, floral, sweet",0,0,1,0,1,0,NA,SA,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
197,Bean,United Kingdom,2019,Peru,Peru,70.0,2.25,4,"strong vanilla, off notes",1,0,1,0,1,0,EU,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
198,Beau Cacao,United Kingdom,2017,Malaysia,"Serian E., NW Borneo, b. #134/3800",72.0,3.25,3,"smokey, woody, tobacco",0,0,1,0,1,0,EU,AS,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
199,Beau Cacao,United Kingdom,2017,Malaysia,"Asajaya E, NW Borneo, b. #132/4500",73.0,3.0,3,"caramel, spice, earthy",0,0,1,0,1,0,EU,AS,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
200,Beehive,United States,2016,Brazil,"Brazil, Batch 20316",80.0,2.75,3,"intense, bitter, dry",0,0,1,0,1,0,NA,SA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201,Beehive,United States,2016,Dominican republic,"Dominican Republic, Batch 31616",70.0,2.75,3,"sandy, sweet, molasses",0,0,1,0,1,0,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
202,Beehive,United States,2016,Ecuador,"Ecuador, Batch 31516",70.0,2.75,3,"intense, floral, black pepper",0,0,1,0,1,0,NA,SA,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
203,Beehive,United States,2016,Ecuador,Ecuador,90.0,2.75,3,"intense floral, bitter, earthy",0,0,1,0,1,0,NA,SA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
204,Belcolade,Belgium,2010,Ecuador,Ecuador,71.0,3.5,4,"dry, cinamon, nutmeg",0,0,1,0,1,1,EU,SA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
205,Belcolade,Belgium,2010,Costa rica,Costa Rica,64.0,2.75,4,"pastey, nutty",0,0,1,0,1,1,EU,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Belcolade,Belgium,2010,Papua new guinea,Papua New Guinea,64.0,2.75,4,"intense, smokey",0,0,1,0,1,1,EU,OC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
207,Belcolade,Belgium,2010,Peru,Peru,64.0,2.75,4,"sticky, moss, nuts",0,0,1,0,1,1,EU,SA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
208,Bellflower,United States,2016,Tanzania,"Kokao Kamili, Kilombero Valley",70.0,3.5,3,"sticky, delicate, melon",0,0,1,0,1,0,NA,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
209,Bellflower,United States,2016,Dominican republic,"Oko Caribe, Duarte P.",70.0,3.5,2,"caramel, mild dried fruit",0,0,1,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Bellflower,United States,2016,Bolivia,"Alto Beni, Palos Blanco",70.0,3.25,3,"oily, complex, pungent",0,0,1,0,1,0,NA,SA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
211,Belvie,Vietnam,2018,Vietnam,Lam Dong,75.0,3.25,3,"high acidity, nutty, roasty",0,0,1,0,1,0,AS,AS,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
212,Belyzium,Germany,2016,Belize,Belize south,83.0,3.5,3,"balanced, complex, berry",0,0,1,0,1,0,EU,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
213,Belyzium,Germany,2016,Belize,Belize south,78.0,3.0,3,"sweet, nibby, green",0,0,1,0,1,0,EU,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Belyzium,Germany,2016,Belize,"Belize south, low fermentation",83.0,2.75,3,"unbalanced, tangy, pungent",0,0,1,0,1,0,EU,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
215,Benns,Singapore,2018,Vietnam,Vung Tau,72.0,3.0,4,"gummy, roasty, fatty",0,0,1,0,1,1,AS,AS,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
216,Benns,Singapore,2018,India,"Anamalai, 2018 harvest",72.0,3.0,4,"gummy, fatty, sour",0,0,1,0,1,1,AS,AS,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
217,Benns,Singapore,2018,Malaysia,"Sungai Ruan, Koh Farm",72.0,3.0,4,"off aroma, smokey, off note",0,0,1,0,1,1,AS,AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218,Benoit Nihant,Belgium,2011,Indonesia,"Bali, Sukrama Bros. Farm, Melaya, 62hr C",72.0,4.0,3,"smokey, raspberries, cocoa",0,0,1,0,1,0,EU,AS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
219,Benoit Nihant,Belgium,2011,Madagascar,"Somia Plantation, Sambirano, 70hr C",72.0,3.75,3,"intense, red berry, strawberry",0,0,1,0,1,0,EU,AF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
220,Benoit Nihant,Belgium,2013,Ecuador,Rio Peripa H.,73.0,4.0,3,cinamon and nutmeg,0,0,1,0,1,0,EU,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Benoit Nihant,Belgium,2013,Cuba,Baracoa,74.0,3.5,3,"tobacco, dairy, sour",0,0,1,0,1,0,EU,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
222,Benoit Nihant,Belgium,2013,Venezuela,Chuao,74.0,3.5,3,"mocha, intense, sweet",0,0,1,0,1,0,EU,SA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223,Benoit Nihant,Belgium,2013,Venezuela,Cuyagua Village,74.0,3.5,3,"nutty, roasty, dairy",0,0,1,0,1,0,EU,SA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,Bernachon,France,2012,Blend,Nature,55.0,2.75,5,"sweet, vanilla, cocoa",1,0,1,0,1,1,EU,Unknown,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
225,Beschle (Felchlin),Switzerland,2010,Indonesia,"Java, Grand Cru",64.0,3.5,3,"ham-like, smokey, banana",0,0,1,0,1,0,EU,AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
226,Beschle (Felchlin),Switzerland,2010,Venezuela,"Ocumare, Premier Cru, Quizas No. 2",72.0,3.5,3,"dark cocoa, spicy pepper",0,0,1,0,1,0,EU,SA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
227,Beschle (Felchlin),Switzerland,2010,Venezuela,"Carenero S., Barlovento, Grand Cru",70.0,3.25,3,"creamy, macadamia, pepper",0,0,1,0,1,0,EU,SA,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
228,Beschle (Felchlin),Switzerland,2010,Venezuela,"Porcelana, Premier Cru, Quizas No. 1",74.0,3.25,3,"nutty, light toffee, mild musty",0,0,1,0,1,0,EU,SA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,Beschle (Felchlin),Switzerland,2011,Ecuador,Ecuador,72.0,4.0,3,"creamy, nutty, cocoa",0,0,1,0,1,0,EU,SA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230,Beschle (Felchlin),Switzerland,2011,Venezuela,"Indigena Amazonia, Grand Cru, Quizas",72.0,3.5,3,"creamy, banana, rich",0,0,1,0,1,0,EU,SA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
231,Beschle (Felchlin),Switzerland,2011,Madagascar,Madagascar,64.0,3.0,3,"chunky, nutty, banana",0,0,1,0,1,0,EU,AF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
232,Beschle (Felchlin),Switzerland,2011,Venezuela,Maracaibo,88.0,3.0,3,"bitter then nutty rustic, earthy",0,0,1,0,1,0,EU,SA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
233,Bisou,United States,2015,Belize,Belize,86.0,3.25,4,"mild bitter, diluted, vanilla",1,0,1,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
234,Bisou,United States,2015,Nicaragua,"Nicaragua, American style",76.0,2.5,2,"bitter, molasses, flour",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
235,Bisou,United States,2015,Costa rica,"San Andres, American style",76.0,2.5,2,"molasses, metallic, earthy",0,0,1,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
236,Bisou,United States,2015,Costa rica,"San Andres, silk",78.0,2.5,4,"sour, tart, molasses",1,0,1,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
237,Bitacora,Venezuela,2018,Venezuela,Aragua,70.0,3.5,4,"smooth texture, earthy, nutty",0,0,1,0,1,1,SA,SA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
238,Bitacora,Venezuela,2018,Venezuela,Merida,70.0,3.0,4,"gritty, spicy, earthy",0,0,1,0,1,1,SA,SA,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
239,Bitacora,Venezuela,2018,Venezuela,Carabobo,70.0,3.0,4,"fatty, bland, nutty",0,0,1,0,1,1,SA,SA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
240,Bittersweet Origins,United States,2008,Dominican republic,Puerto Plata,68.0,3.75,2,"nutty, astringent",0,0,1,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,Bittersweet Origins,United States,2008,Panama,Bocas del Toro,75.0,3.5,2,"intense, rum, tea",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
242,Bittersweet Origins,United States,2008,Madagascar,Sambirano,71.0,3.0,2,"rich cocoa, red berry, sour",0,0,1,0,0,0,NA,AF,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
243,Bittersweet Origins,United States,2008,Ghana,Ankasa,70.0,3.0,2,"nutmeg, sour",0,0,1,0,0,0,NA,AF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
244,Bittersweet Origins,United States,2009,Dominican republic,Puerto Plata,65.0,3.5,2,"intense marshmallow, cocoa",0,0,1,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,Bittersweet Origins,United States,2009,Madagascar,Sambirano,65.0,3.5,2,chocolate covered cherries,0,0,1,0,0,0,NA,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Bittersweet Origins,United States,2009,Madagascar,Sambirano,75.0,3.25,2,"rustic, red berry, woody",0,0,1,0,0,0,NA,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
247,Bittersweet Origins,United States,2009,Dominican republic,Puerto Plata,75.0,3.0,2,"chalky, strong, harsh smoke",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
248,Bittersweet Origins,United States,2010,Blend,"2009 Hapa Nibby, Dominican Rep., Bali",70.0,3.75,2,"robust, cocoa, fruity",0,0,1,0,0,0,NA,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
249,Bittersweet Origins,United States,2010,Indonesia,"Bali, Singaraja",75.0,3.25,2,"dry, cardamom, medicinal",0,0,1,0,0,0,NA,AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Bittersweet Origins,United States,2010,Madagascar,"Sambirano, 2009",70.0,3.0,2,"red berry, strong wine, sour",0,0,1,0,0,0,NA,AF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
251,Bittersweet Origins,United States,2010,Venezuela,"Ocumare, prototype",78.0,3.0,2,"nutty, mild bitter",0,0,1,0,0,0,NA,SA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,Bittersweet Origins,United States,2010,Indonesia,"Bali, Singaraja",65.0,2.75,2,"pastey, off spicey, nutty",0,0,1,0,0,0,NA,AS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
