,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,taste,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,nutty,sweet,cocoa,roasty,creamy,earthy,sandy,fatty,floral,intense,spicy,sour,molasses,woody,vanilla_taste,sticky,fruit,smokey,company_continent,origin_continent
107,1852,Animas,United States,3.236046511627907,Bolivia,Alto Beni,75.0,3.5,2,"light roast, caramel, cocoa",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
108,1375,Ara,France,3.197530864197531,Madagascar,Madagascar,75.0,3.0,3,"sandy, fruity, short",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.223530513554012,3.2186609686609686
109,1379,Ara,France,3.197530864197531,Venezuela,Trincheras,75.0,3.0,3,"nutty, mild spice, mild earthy",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
110,1379,Ara,France,3.197530864197531,Ecuador,Equateur,75.0,2.75,3,"bitter, floral, leather",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
111,1379,Ara,France,3.197530864197531,Mexico,Chiapas,72.0,2.5,3,"earthy, sour milk, leather",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.223530513554012,3.211668839634941
112,1598,Arete,United States,3.24375,Nicaragua,Chuno,70.0,4.0,2,"creamy, sticky, peanut butter",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.205074235907952,3.211668839634941
113,1534,Arete,United States,3.24375,Ecuador,"Puerto Quito, heirloom",70.0,3.75,2,"spicy, cocoa",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
114,1598,Arete,United States,3.24375,Belize,Maya Mountain,70.0,3.75,2,"floral, strawberry, metallic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
115,1534,Arete,United States,3.24375,Brazil,Fazenda Camboa,70.0,3.5,2,"creamy, rich, rum, roasty",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
116,1534,Arete,United States,3.24375,Peru,Nacional,68.0,3.5,2,"floral, nutty, rich cocoa",0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
117,1598,Arete,United States,3.24375,Dominican republic,Oko Caribe,70.0,3.5,2,"spicy, brownie, nutty",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
118,1602,Arete,United States,3.24375,Ecuador,Camino Verde,75.0,3.5,3,"intense, floral, bourbon",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
119,1602,Arete,United States,3.24375,Guatemala,Guatemala,70.0,3.25,2,"strawberry, butterscotch, off",0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
120,1602,Arete,United States,3.24375,Brazil,Fazenda Camboa,75.0,2.75,2,"floral, chemical off",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
121,1908,Arete,United States,3.236046511627907,Costa rica,"Coto Brus, Terciopelo",70.0,4.0,2,"balanced, cherry, choco",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
122,1924,Arete,United States,3.236046511627907,Peru,Phantom,70.0,4.0,2,"creamy, complex, balanced",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
123,1724,Arete,United States,3.236046511627907,Tanzania,Kokoa Kamili,70.0,3.75,2,"appealing smoke, woody",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.205074235907952,3.2186609686609686
124,1904,Arete,United States,3.236046511627907,Nicaragua,Rugoso,70.0,3.75,3,"muddy, rich cocoa, raspberry",1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
125,1928,Arete,United States,3.236046511627907,Dominican republic,Elvesia,70.0,3.75,2,"dark berry, chocolatey",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
126,1724,Arete,United States,3.236046511627907,Trinidad and Tobago,San Juan,70.0,3.5,2,"delicate, simple",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
127,1900,Arete,United States,3.236046511627907,Vietnam,Tien Giang,73.0,3.5,3,"cashew, roasty, chunky melt",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.203216374269006
128,1904,Arete,United States,3.236046511627907,Guatemala,Lachua,70.0,3.5,2,"subtle, mysterious",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
129,1908,Arete,United States,3.236046511627907,Honduras,"La Masica, FHIA",70.0,3.5,2,"nutty, green",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
130,1904,Arete,United States,3.236046511627907,Ecuador,Hacienda Victoria,70.0,3.25,3,"sticky, floral, roasty",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.205074235907952,3.2241003271537623
131,1904,Arete,United States,3.236046511627907,Ecuador,Costa Esmeraldas,70.0,3.25,3,"chewy, mild floral",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.205074235907952,3.2241003271537623
132,1928,Arete,United States,3.236046511627907,Fiji,Matasawalevu,70.0,3.25,2,"smoke, hammy, cocoa base",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.205074235907952,3.223404255319149
133,1928,Arete,United States,3.236046511627907,Vietnam,Lam Dong,73.0,3.25,2,"earthy, nutty, cardboard",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.203216374269006
134,2024,Arete,United States,3.3627450980392157,Bolivia,Beniano,70.0,4.0,2,"creamy, bright fruit",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2241003271537623
135,2028,Arete,United States,3.3627450980392157,Haiti,Pisa,70.0,4.0,2,"long lasting, cocoa",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
136,2020,Arete,United States,3.3627450980392157,India,Anamalai,70.0,3.5,2,"slight roasty, basic cocoa",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.203216374269006
137,2020,Arete,United States,3.3627450980392157,Madagascar,Sambirano Valley,70.0,3.5,3,sour fruit,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.205074235907952,3.2186609686609686
138,2020,Arete,United States,3.3627450980392157,Vietnam,Ben Tre,73.0,3.5,3,"rich cocoa, mild roasty",1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.203216374269006
139,2028,Arete,United States,3.3627450980392157,Peru,Ucayali,70.0,3.5,3,"dried fruit, fig, anise",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2241003271537623
140,2254,Arete,United States,3.1915555555555555,Colombia,Tumaco,70.0,4.0,2,"smooth, nutty, cocoa",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
141,2068,Arete,United States,3.1915555555555555,Trinidad and Tobago,Ramnath E.,70.0,3.0,2,"nuts, dried fruit, short",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
142,2330,Arete,United States,3.1333333333333333,India,Jangareddygudem,70.0,3.25,3,"herbs, mushroom, acidic",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.205074235907952,3.203216374269006
143,2450,Arete,United States,3.1333333333333333,India,Idukki,70.0,3.0,3,"burn butterscotch, rubbery",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.203216374269006
144,2162,Argencove,Nicaragua,3.1915555555555555,Nicaragua,Mombacho,70.0,3.5,2,"smooth, vegetal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
145,2162,Argencove,Nicaragua,3.1915555555555555,Nicaragua,Cocibolca,70.0,3.5,2,"roasty, rich cocoa",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
146,2162,Argencove,Nicaragua,3.1915555555555555,Nicaragua,Masaya,70.0,3.25,2,"melon, late hammy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
147,2166,Argencove,Nicaragua,3.1915555555555555,Nicaragua,Apoyo,70.0,3.0,2,"cocoa, earthy, hammy",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
148,300,Artisan du Chocolat,United Kingdom,3.0386904761904763,Congo,Congo,72.0,3.75,3,"spicy, minty, vegetal",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.223530513554012,3.2186609686609686
149,363,Artisan du Chocolat,United Kingdom,3.088495575221239,Dominican republic,Dominican Republic,72.0,3.25,3,"spice, cocoa, short",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
150,363,Artisan du Chocolat,United Kingdom,3.088495575221239,Madagascar,Madagascar,80.0,3.0,3,"sl. bitter, cherry, rich",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.223530513554012,3.2186609686609686
151,363,Artisan du Chocolat,United Kingdom,3.088495575221239,Peru,Peru,75.0,3.0,3,"spicey, mild metallic",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
152,355,Artisan du Chocolat,United Kingdom,3.088495575221239,Indonesia,Java,72.0,2.75,3,"gritty, very smokey, sour",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.223530513554012,3.203216374269006
153,355,Artisan du Chocolat,United Kingdom,3.088495575221239,Venezuela,"Ocumare, Venezuela",75.0,2.5,3,"oily, nutty, burnt, sour",1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
154,363,Artisan du Chocolat,United Kingdom,3.088495575221239,Brazil,Brazil Rio Doce,72.0,1.75,3,"cocoa, dominate off note",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
155,531,Artisan du Chocolat,United Kingdom,3.1888297872340425,Jamaica,Jamaica,72.0,3.75,3,"grassy, black licorice, mint",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
156,600,Artisan du Chocolat,United Kingdom,3.1888297872340425,Indonesia,Bali,72.0,3.5,3,black pepper and banana,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.203216374269006
157,600,Artisan du Chocolat,United Kingdom,3.1888297872340425,Costa rica,Costa Rica,72.0,3.25,3,"chewy, grassy, nutty",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.223530513554012,3.211668839634941
158,600,Artisan du Chocolat,United Kingdom,3.1888297872340425,Vietnam,Ba Ria Vung Tau Province,72.0,3.25,3,"unrefined, distinct spicey",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.203216374269006
159,729,Artisan du Chocolat,United Kingdom,3.2712418300653594,Haiti,Haiti,72.0,4.0,3,"nuts, butterscotch, brownie",1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
160,745,Artisan du Chocolat,United Kingdom,3.2712418300653594,Panama,Panama,72.0,2.75,3,"blackpepper, chemical, rubber",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
161,947,Artisan du Chocolat,United Kingdom,3.2069444444444444,Colombia,"Colombia, Casa Luker",72.0,3.75,3,"marshmallow, roasty, nutty",1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
162,1193,Artisan du Chocolat,United Kingdom,3.2148876404494384,Trinidad and Tobago,"Trinidad, Heritage, Limited ed.",72.0,3.25,3,"gritty, nutty",1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
163,1181,Artisan du Chocolat (Casa Luker),United Kingdom,3.2148876404494384,Colombia,"Orinoqua Region, Arauca",72.0,2.75,4,"creamy, marshmallow, off",1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
164,175,Askinosie,United States,3.1666666666666665,Ecuador,San Jose del Tambo,70.0,3.0,2,"smooth, astringent, cocoa",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
165,141,Askinosie,United States,3.1666666666666665,Mexico,Xoconusco,75.0,2.5,2,"leather, black licorice, off",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
166,331,Askinosie,United States,3.088495575221239,Philippines,Davao,77.0,3.75,2,"strawberries, mild tart, roasty",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.203216374269006
167,647,Askinosie,United States,3.2712418300653594,Tanzania,"Tenende, Uwate",72.0,3.75,2,"creamy, woody, cocoa",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.205074235907952,3.2186609686609686
168,661,Askinosie,United States,3.2712418300653594,Honduras,Cortes,70.0,3.75,2,"grapes, woody, roasty",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.205074235907952,3.211668839634941
169,1780,Askinosie,United States,3.236046511627907,Tanzania,Mababa,68.0,3.75,3,"creamy, rich, blueberry",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3.205074235907952,3.2186609686609686
170,2434,Atypic,Australia,3.1333333333333333,Solomon islands,Solomon Islands,70.0,3.0,4,"off aroma, vegetal, honey, sandy",1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2484785562022997,3.223404255319149
171,2056,Auro,Philippines,3.1915555555555555,Philippines,"Saloy E., 2016",70.0,3.5,3,"long, bright fruit, sweet, sour",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.206741541366628,3.203216374269006
172,2056,Auro,Philippines,3.1915555555555555,Philippines,"Paquibao E., 2016",70.0,3.0,3,"waxy, dried fruit",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.206741541366628,3.203216374269006
173,2056,Auro,Philippines,3.1915555555555555,Philippines,South Cotabato,70.0,3.0,3,"sandy, roasty, nutty",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.206741541366628,3.203216374269006
174,2056,Auro,Philippines,3.1915555555555555,Philippines,Davao,77.0,2.75,4,"sandy, vanilla",0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.206741541366628,3.203216374269006
175,995,Bahen & Co.,Australia,3.2069444444444444,Madagascar,Sambirano,70.0,3.0,2,"unrefined, flat, grassy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2484785562022997,3.2186609686609686
176,999,Bahen & Co.,Australia,3.2069444444444444,Brazil,Bahia,70.0,2.5,2,"chalky, intense, chemical",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.2484785562022997,3.2241003271537623
177,999,Bahen & Co.,Australia,3.2069444444444444,Blend,Houseblend,70.0,2.5,2,"chalky, fragrant, then off",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2484785562022997,3.086734693877551
178,1474,Bahen & Co.,Australia,3.24375,Papua new guinea,Papua New Guinea,70.0,3.5,2,"smoke, ham, papaya",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.2484785562022997,3.223404255319149
179,1474,Bahen & Co.,Australia,3.24375,Blend,Houseblend,80.0,3.25,2,"coarse, smokey, metallic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2484785562022997,3.086734693877551
180,2146,Baiani,Brazil,3.1915555555555555,Brazil,"Bahia, Vale Potumujo",70.0,3.0,2,"bland, sugary, large grits",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1836512421545726,3.2241003271537623
181,1454,Bakau,Peru,3.24375,Peru,"Huallabamba, 2015",70.0,3.5,3,"black pepper, cardamom",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.1836512421545726,3.2241003271537623
182,1454,Bakau,Peru,3.24375,Peru,"Bambamarca, 2015",70.0,2.75,3,"molasses, caramel, pungent",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.1836512421545726,3.2241003271537623
183,2294,Bankston,United States,3.1333333333333333,Tanzania,Kokoa Kamili,72.0,3.25,3,"base cocoa, mild fruit, roasty",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2186609686609686
184,2294,Bankston,United States,3.1333333333333333,Uganda,Uganda,82.0,2.75,3,"bitter, fatty, mild fruit",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2186609686609686
185,2290,Bankston,United States,3.1333333333333333,Belize,Belize,72.0,2.5,3,"gritty, fatty, sour, off",1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3.205074235907952,3.211668839634941
186,983,Bar Au Chocolat,United States,3.2069444444444444,Madagascar,Sambirano,70.0,3.75,2,"raspberry, mild sour",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.205074235907952,3.2186609686609686
187,983,Bar Au Chocolat,United States,3.2069444444444444,Mexico,Chiapas,70.0,3.5,2,"molasses, toffee, coffee grounds",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.205074235907952,3.211668839634941
188,983,Bar Au Chocolat,United States,3.2069444444444444,Dominican republic,Duarte Province,70.0,3.25,2,"complex, black pepper, coffee",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
189,1295,Bar Au Chocolat,United States,3.197530864197531,Peru,Maranon Canyon,70.0,4.0,2,"creamy, rounded, orange",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2241003271537623
190,1554,Bar Au Chocolat,United States,3.24375,Brazil,Bahia,70.0,3.5,2,"intense, smokey, dried fruit",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3.205074235907952,3.2241003271537623
191,1980,Bar Au Chocolat,United States,3.3627450980392157,Costa rica,"Turrialba, Cartago P.",72.0,3.5,2,"slightly dry, cocoa, berry",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
192,1980,Bar Au Chocolat,United States,3.3627450980392157,Trinidad and Tobago,Montserrat Hills,80.0,3.5,2,"intense, tangy, alcohol",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
193,955,Baravelli's,United Kingdom,3.2069444444444444,Costa rica,single estate,80.0,2.75,4,"gritty, floral, vanilla",1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3.223530513554012,3.211668839634941
194,1868,Batch,United States,3.236046511627907,Brazil,Brazil,70.0,3.75,3,"strawberry, candy flavor",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2241003271537623
195,1840,Batch,United States,3.236046511627907,Dominican republic,"Dominican Republic, Batch 3",65.0,3.5,3,"creamy, sweet, fudgey",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
196,1880,Batch,United States,3.236046511627907,Ecuador,Ecuador,65.0,3.25,3,"sandy, floral, sweet",1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
197,2374,Bean,United Kingdom,3.1333333333333333,Peru,Peru,70.0,2.25,4,"strong vanilla, off notes",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.223530513554012,3.2241003271537623
198,1948,Beau Cacao,United Kingdom,3.3627450980392157,Malaysia,"Serian E., NW Borneo, b. #134/3800",72.0,3.25,3,"smokey, woody, tobacco",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.223530513554012,3.203216374269006
199,1948,Beau Cacao,United Kingdom,3.3627450980392157,Malaysia,"Asajaya E, NW Borneo, b. #132/4500",73.0,3.0,3,"caramel, spice, earthy",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.223530513554012,3.203216374269006
200,1784,Beehive,United States,3.236046511627907,Brazil,"Brazil, Batch 20316",80.0,2.75,3,"intense, bitter, dry",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
201,1784,Beehive,United States,3.236046511627907,Dominican republic,"Dominican Republic, Batch 31616",70.0,2.75,3,"sandy, sweet, molasses",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.205074235907952,3.211668839634941
202,1784,Beehive,United States,3.236046511627907,Ecuador,"Ecuador, Batch 31516",70.0,2.75,3,"intense, floral, black pepper",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
203,1788,Beehive,United States,3.236046511627907,Ecuador,Ecuador,90.0,2.75,3,"intense floral, bitter, earthy",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
204,586,Belcolade,Belgium,3.1888297872340425,Ecuador,Ecuador,71.0,3.5,4,"dry, cinamon, nutmeg",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
205,586,Belcolade,Belgium,3.1888297872340425,Costa rica,Costa Rica,64.0,2.75,4,"pastey, nutty",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
206,586,Belcolade,Belgium,3.1888297872340425,Papua new guinea,Papua New Guinea,64.0,2.75,4,"intense, smokey",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.223530513554012,3.223404255319149
207,586,Belcolade,Belgium,3.1888297872340425,Peru,Peru,64.0,2.75,4,"sticky, moss, nuts",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.223530513554012,3.2241003271537623
208,1800,Bellflower,United States,3.236046511627907,Tanzania,"Kokao Kamili, Kilombero Valley",70.0,3.5,3,"sticky, delicate, melon",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.205074235907952,3.2186609686609686
209,1864,Bellflower,United States,3.236046511627907,Dominican republic,"Oko Caribe, Duarte P.",70.0,3.5,2,"caramel, mild dried fruit",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
210,1804,Bellflower,United States,3.236046511627907,Bolivia,"Alto Beni, Palos Blanco",70.0,3.25,3,"oily, complex, pungent",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
211,2190,Belvie,Vietnam,3.1915555555555555,Vietnam,Lam Dong,75.0,3.25,3,"high acidity, nutty, roasty",1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.206741541366628,3.203216374269006
212,1768,Belyzium,Germany,3.236046511627907,Belize,Belize south,83.0,3.5,3,"balanced, complex, berry",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.223530513554012,3.211668839634941
213,1768,Belyzium,Germany,3.236046511627907,Belize,Belize south,78.0,3.0,3,"sweet, nibby, green",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
214,1768,Belyzium,Germany,3.236046511627907,Belize,"Belize south, low fermentation",83.0,2.75,3,"unbalanced, tangy, pungent",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
215,2246,Benns,Singapore,3.1915555555555555,Vietnam,Vung Tau,72.0,3.0,4,"gummy, roasty, fatty",1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.206741541366628,3.203216374269006
216,2246,Benns,Singapore,3.1915555555555555,India,"Anamalai, 2018 harvest",72.0,3.0,4,"gummy, fatty, sour",1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.206741541366628,3.203216374269006
