,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,taste,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,nutty,sweet,cocoa,roasty,creamy,earthy,sandy,fatty,floral,intense,spicy,sour,molasses,woody,vanilla_taste,sticky,fruit,smokey
130,1904,Arete,U.S.A,2016,Ecuador,Hacienda Victoria,70.0,3.25,3,"sticky, floral, roasty",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
131,1904,Arete,U.S.A,2016,Ecuador,Costa Esmeraldas,70.0,3.25,3,"chewy, mild floral",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
132,1928,Arete,U.S.A,2016,Fiji,Matasawalevu,70.0,3.25,2,"smoke, hammy, cocoa base",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133,1928,Arete,U.S.A,2016,Vietnam,Lam Dong,73.0,3.25,2,"earthy, nutty, cardboard",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
134,2024,Arete,U.S.A,2017,Bolivia,Beniano,70.0,4.0,2,"creamy, bright fruit",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
135,2028,Arete,U.S.A,2017,Haiti,Pisa,70.0,4.0,2,"long lasting, cocoa",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2020,Arete,U.S.A,2017,India,Anamalai,70.0,3.5,2,"slight roasty, basic cocoa",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2020,Arete,U.S.A,2017,Madagascar,Sambirano Valley,70.0,3.5,3,sour fruit,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
138,2020,Arete,U.S.A,2017,Vietnam,Ben Tre,73.0,3.5,3,"rich cocoa, mild roasty",1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2028,Arete,U.S.A,2017,Peru,Ucayali,70.0,3.5,3,"dried fruit, fig, anise",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,2254,Arete,U.S.A,2018,Colombia,Tumaco,70.0,4.0,2,"smooth, nutty, cocoa",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2068,Arete,U.S.A,2018,Trinidad,Ramnath E.,70.0,3.0,2,"nuts, dried fruit, short",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
142,2330,Arete,U.S.A,2019,India,Jangareddygudem,70.0,3.25,3,"herbs, mushroom, acidic",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
143,2450,Arete,U.S.A,2019,India,Idukki,70.0,3.0,3,"burn butterscotch, rubbery",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,2162,Argencove,Nicaragua,2018,Nicaragua,Mombacho,70.0,3.5,2,"smooth, vegetal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2162,Argencove,Nicaragua,2018,Nicaragua,Cocibolca,70.0,3.5,2,"roasty, rich cocoa",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2162,Argencove,Nicaragua,2018,Nicaragua,Masaya,70.0,3.25,2,"melon, late hammy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
147,2166,Argencove,Nicaragua,2018,Nicaragua,Apoyo,70.0,3.0,2,"cocoa, earthy, hammy",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148,300,Artisan du Chocolat,U.k.,2008,Congo,Congo,72.0,3.75,3,"spicy, minty, vegetal",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149,363,Artisan du Chocolat,U.k.,2009,Dominican republic,Dominican Republic,72.0,3.25,3,"spice, cocoa, short",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150,363,Artisan du Chocolat,U.k.,2009,Madagascar,Madagascar,80.0,3.0,3,"sl. bitter, cherry, rich",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
151,363,Artisan du Chocolat,U.k.,2009,Peru,Peru,75.0,3.0,3,"spicey, mild metallic",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,355,Artisan du Chocolat,U.k.,2009,Indonesia,Java,72.0,2.75,3,"gritty, very smokey, sour",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
153,355,Artisan du Chocolat,U.k.,2009,Venezuela,"Ocumare, Venezuela",75.0,2.5,3,"oily, nutty, burnt, sour",1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
154,363,Artisan du Chocolat,U.k.,2009,Brazil,Brazil Rio Doce,72.0,1.75,3,"cocoa, dominate off note",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,531,Artisan du Chocolat,U.k.,2010,Jamaica,Jamaica,72.0,3.75,3,"grassy, black licorice, mint",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
156,600,Artisan du Chocolat,U.k.,2010,Indonesia,Bali,72.0,3.5,3,black pepper and banana,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,600,Artisan du Chocolat,U.k.,2010,Costa rica,Costa Rica,72.0,3.25,3,"chewy, grassy, nutty",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158,600,Artisan du Chocolat,U.k.,2010,Vietnam,Ba Ria Vung Tau Province,72.0,3.25,3,"unrefined, distinct spicey",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,729,Artisan du Chocolat,U.k.,2011,Haiti,Haiti,72.0,4.0,3,"nuts, butterscotch, brownie",1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160,745,Artisan du Chocolat,U.k.,2011,Panama,Panama,72.0,2.75,3,"blackpepper, chemical, rubber",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,947,Artisan du Chocolat,U.k.,2012,Colombia,"Colombia, Casa Luker",72.0,3.75,3,"marshmallow, roasty, nutty",1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1193,Artisan du Chocolat,U.k.,2013,Trinidad,"Trinidad, Heritage, Limited ed.",72.0,3.25,3,"gritty, nutty",1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163,1181,Artisan du Chocolat (Casa Luker),U.k.,2013,Colombia,"Orinoqua Region, Arauca",72.0,2.75,4,"creamy, marshmallow, off",1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164,175,Askinosie,U.S.A,2007,Ecuador,San Jose del Tambo,70.0,3.0,2,"smooth, astringent, cocoa",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,141,Askinosie,U.S.A,2007,Mexico,Xoconusco,75.0,2.5,2,"leather, black licorice, off",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,331,Askinosie,U.S.A,2009,Philippines,Davao,77.0,3.75,2,"strawberries, mild tart, roasty",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,647,Askinosie,U.S.A,2011,Tanzania,"Tenende, Uwate",72.0,3.75,2,"creamy, woody, cocoa",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
168,661,Askinosie,U.S.A,2011,Honduras,Cortes,70.0,3.75,2,"grapes, woody, roasty",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
169,1780,Askinosie,U.S.A,2016,Tanzania,Mababa,68.0,3.75,3,"creamy, rich, blueberry",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
170,2434,Atypic,Australia,2019,Solomon islands,Solomon Islands,70.0,3.0,4,"off aroma, vegetal, honey, sandy",1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
171,2056,Auro,Philippines,2018,Philippines,"Saloy E., 2016",70.0,3.5,3,"long, bright fruit, sweet, sour",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
172,2056,Auro,Philippines,2018,Philippines,"Paquibao E., 2016",70.0,3.0,3,"waxy, dried fruit",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
173,2056,Auro,Philippines,2018,Philippines,South Cotabato,70.0,3.0,3,"sandy, roasty, nutty",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
174,2056,Auro,Philippines,2018,Philippines,Davao,77.0,2.75,4,"sandy, vanilla",0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
175,995,Bahen & Co.,Australia,2012,Madagascar,Sambirano,70.0,3.0,2,"unrefined, flat, grassy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,999,Bahen & Co.,Australia,2012,Brazil,Bahia,70.0,2.5,2,"chalky, intense, chemical",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
177,999,Bahen & Co.,Australia,2012,Blend,Houseblend,70.0,2.5,2,"chalky, fragrant, then off",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
178,1474,Bahen & Co.,Australia,2015,Papua new guinea,Papua New Guinea,70.0,3.5,2,"smoke, ham, papaya",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
179,1474,Bahen & Co.,Australia,2015,Blend,Houseblend,80.0,3.25,2,"coarse, smokey, metallic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,2146,Baiani,Brazil,2018,Brazil,"Bahia, Vale Potumujo",70.0,3.0,2,"bland, sugary, large grits",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181,1454,Bakau,Peru,2015,Peru,"Huallabamba, 2015",70.0,3.5,3,"black pepper, cardamom",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
182,1454,Bakau,Peru,2015,Peru,"Bambamarca, 2015",70.0,2.75,3,"molasses, caramel, pungent",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
183,2294,Bankston,U.S.A,2019,Tanzania,Kokoa Kamili,72.0,3.25,3,"base cocoa, mild fruit, roasty",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
184,2294,Bankston,U.S.A,2019,Uganda,Uganda,82.0,2.75,3,"bitter, fatty, mild fruit",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
185,2290,Bankston,U.S.A,2019,Belize,Belize,72.0,2.5,3,"gritty, fatty, sour, off",1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
186,983,Bar Au Chocolat,U.S.A,2012,Madagascar,Sambirano,70.0,3.75,2,"raspberry, mild sour",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
187,983,Bar Au Chocolat,U.S.A,2012,Mexico,Chiapas,70.0,3.5,2,"molasses, toffee, coffee grounds",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
188,983,Bar Au Chocolat,U.S.A,2012,Dominican republic,Duarte Province,70.0,3.25,2,"complex, black pepper, coffee",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
189,1295,Bar Au Chocolat,U.S.A,2014,Peru,Maranon Canyon,70.0,4.0,2,"creamy, rounded, orange",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
190,1554,Bar Au Chocolat,U.S.A,2015,Brazil,Bahia,70.0,3.5,2,"intense, smokey, dried fruit",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
191,1980,Bar Au Chocolat,U.S.A,2017,Costa rica,"Turrialba, Cartago P.",72.0,3.5,2,"slightly dry, cocoa, berry",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192,1980,Bar Au Chocolat,U.S.A,2017,Trinidad,Montserrat Hills,80.0,3.5,2,"intense, tangy, alcohol",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
193,955,Baravelli's,Wales,2012,Costa rica,single estate,80.0,2.75,4,"gritty, floral, vanilla",1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
194,1868,Batch,U.S.A,2016,Brazil,Brazil,70.0,3.75,3,"strawberry, candy flavor",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195,1840,Batch,U.S.A,2016,Dominican republic,"Dominican Republic, Batch 3",65.0,3.5,3,"creamy, sweet, fudgey",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
196,1880,Batch,U.S.A,2016,Ecuador,Ecuador,65.0,3.25,3,"sandy, floral, sweet",1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
197,2374,Bean,U.k.,2019,Peru,Peru,70.0,2.25,4,"strong vanilla, off notes",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
198,1948,Beau Cacao,U.k.,2017,Malaysia,"Serian E., NW Borneo, b. #134/3800",72.0,3.25,3,"smokey, woody, tobacco",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
199,1948,Beau Cacao,U.k.,2017,Malaysia,"Asajaya E, NW Borneo, b. #132/4500",73.0,3.0,3,"caramel, spice, earthy",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
200,1784,Beehive,U.S.A,2016,Brazil,"Brazil, Batch 20316",80.0,2.75,3,"intense, bitter, dry",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201,1784,Beehive,U.S.A,2016,Dominican republic,"Dominican Republic, Batch 31616",70.0,2.75,3,"sandy, sweet, molasses",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
202,1784,Beehive,U.S.A,2016,Ecuador,"Ecuador, Batch 31516",70.0,2.75,3,"intense, floral, black pepper",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
203,1788,Beehive,U.S.A,2016,Ecuador,Ecuador,90.0,2.75,3,"intense floral, bitter, earthy",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
204,586,Belcolade,Belgium,2010,Ecuador,Ecuador,71.0,3.5,4,"dry, cinamon, nutmeg",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
205,586,Belcolade,Belgium,2010,Costa rica,Costa Rica,64.0,2.75,4,"pastey, nutty",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,586,Belcolade,Belgium,2010,Papua new guinea,Papua New Guinea,64.0,2.75,4,"intense, smokey",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
207,586,Belcolade,Belgium,2010,Peru,Peru,64.0,2.75,4,"sticky, moss, nuts",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
208,1800,Bellflower,U.S.A,2016,Tanzania,"Kokao Kamili, Kilombero Valley",70.0,3.5,3,"sticky, delicate, melon",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
209,1864,Bellflower,U.S.A,2016,Dominican republic,"Oko Caribe, Duarte P.",70.0,3.5,2,"caramel, mild dried fruit",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1804,Bellflower,U.S.A,2016,Bolivia,"Alto Beni, Palos Blanco",70.0,3.25,3,"oily, complex, pungent",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
211,2190,Belvie,Vietnam,2018,Vietnam,Lam Dong,75.0,3.25,3,"high acidity, nutty, roasty",1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
212,1768,Belyzium,Germany,2016,Belize,Belize south,83.0,3.5,3,"balanced, complex, berry",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
213,1768,Belyzium,Germany,2016,Belize,Belize south,78.0,3.0,3,"sweet, nibby, green",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,1768,Belyzium,Germany,2016,Belize,"Belize south, low fermentation",83.0,2.75,3,"unbalanced, tangy, pungent",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
215,2246,Benns,Singapore,2018,Vietnam,Vung Tau,72.0,3.0,4,"gummy, roasty, fatty",1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
216,2246,Benns,Singapore,2018,India,"Anamalai, 2018 harvest",72.0,3.0,4,"gummy, fatty, sour",1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
217,2246,Benns,Singapore,2018,Malaysia,"Sungai Ruan, Koh Farm",72.0,3.0,4,"off aroma, smokey, off note",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218,757,Benoit Nihant,Belgium,2011,Indonesia,"Bali, Sukrama Bros. Farm, Melaya, 62hr C",72.0,4.0,3,"smokey, raspberries, cocoa",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
219,773,Benoit Nihant,Belgium,2011,Madagascar,"Somia Plantation, Sambirano, 70hr C",72.0,3.75,3,"intense, red berry, strawberry",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
220,1141,Benoit Nihant,Belgium,2013,Ecuador,Rio Peripa H.,73.0,4.0,3,cinamon and nutmeg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,1141,Benoit Nihant,Belgium,2013,Cuba,Baracoa,74.0,3.5,3,"tobacco, dairy, sour",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
222,1141,Benoit Nihant,Belgium,2013,Venezuela,Chuao,74.0,3.5,3,"mocha, intense, sweet",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223,1141,Benoit Nihant,Belgium,2013,Venezuela,Cuyagua Village,74.0,3.5,3,"nutty, roasty, dairy",1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,797,Bernachon,France,2012,Blend,Nature,55.0,2.75,5,"sweet, vanilla, cocoa",1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
225,508,Beschle (Felchlin),Switzerland,2010,Indonesia,"Java, Grand Cru",64.0,3.5,3,"ham-like, smokey, banana",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
226,508,Beschle (Felchlin),Switzerland,2010,Venezuela,"Ocumare, Premier Cru, Quizas No. 2",72.0,3.5,3,"dark cocoa, spicy pepper",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
227,508,Beschle (Felchlin),Switzerland,2010,Venezuela,"Carenero S., Barlovento, Grand Cru",70.0,3.25,3,"creamy, macadamia, pepper",1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
228,508,Beschle (Felchlin),Switzerland,2010,Venezuela,"Porcelana, Premier Cru, Quizas No. 1",74.0,3.25,3,"nutty, light toffee, mild musty",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,636,Beschle (Felchlin),Switzerland,2011,Ecuador,Ecuador,72.0,4.0,3,"creamy, nutty, cocoa",1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230,636,Beschle (Felchlin),Switzerland,2011,Venezuela,"Indigena Amazonia, Grand Cru, Quizas",72.0,3.5,3,"creamy, banana, rich",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
231,636,Beschle (Felchlin),Switzerland,2011,Madagascar,Madagascar,64.0,3.0,3,"chunky, nutty, banana",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
232,636,Beschle (Felchlin),Switzerland,2011,Venezuela,Maracaibo,88.0,3.0,3,"bitter then nutty rustic, earthy",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
233,1486,Bisou,U.S.A,2015,Belize,Belize,86.0,3.25,4,"mild bitter, diluted, vanilla",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
234,1482,Bisou,U.S.A,2015,Nicaragua,"Nicaragua, American style",76.0,2.5,2,"bitter, molasses, flour",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
235,1486,Bisou,U.S.A,2015,Costa rica,"San Andres, American style",76.0,2.5,2,"molasses, metallic, earthy",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
236,1486,Bisou,U.S.A,2015,Costa rica,"San Andres, silk",78.0,2.5,4,"sour, tart, molasses",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
237,2084,Bitacora,Venezuela,2018,Venezuela,Aragua,70.0,3.5,4,"smooth texture, earthy, nutty",1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
238,2088,Bitacora,Venezuela,2018,Venezuela,Merida,70.0,3.0,4,"gritty, spicy, earthy",1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
239,2088,Bitacora,Venezuela,2018,Venezuela,Carabobo,70.0,3.0,4,"fatty, bland, nutty",1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
240,233,Bittersweet Origins,U.S.A,2008,Dominican republic,Puerto Plata,68.0,3.75,2,"nutty, astringent",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,233,Bittersweet Origins,U.S.A,2008,Panama,Bocas del Toro,75.0,3.5,2,"intense, rum, tea",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
242,233,Bittersweet Origins,U.S.A,2008,Madagascar,Sambirano,71.0,3.0,2,"rich cocoa, red berry, sour",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
243,256,Bittersweet Origins,U.S.A,2008,Ghana,Ankasa,70.0,3.0,2,"nutmeg, sour",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
244,414,Bittersweet Origins,U.S.A,2009,Dominican republic,Puerto Plata,65.0,3.5,2,"intense marshmallow, cocoa",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,431,Bittersweet Origins,U.S.A,2009,Madagascar,Sambirano,65.0,3.5,2,chocolate covered cherries,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,423,Bittersweet Origins,U.S.A,2009,Madagascar,Sambirano,75.0,3.25,2,"rustic, red berry, woody",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
247,414,Bittersweet Origins,U.S.A,2009,Dominican republic,Puerto Plata,75.0,3.0,2,"chalky, strong, harsh smoke",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
248,502,Bittersweet Origins,U.S.A,2010,Blend,"2009 Hapa Nibby, Dominican Rep., Bali",70.0,3.75,2,"robust, cocoa, fruity",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
249,478,Bittersweet Origins,U.S.A,2010,Indonesia,"Bali, Singaraja",75.0,3.25,2,"dry, cardamom, medicinal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,565,Bittersweet Origins,U.S.A,2010,Madagascar,"Sambirano, 2009",70.0,3.0,2,"red berry, strong wine, sour",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
251,565,Bittersweet Origins,U.S.A,2010,Venezuela,"Ocumare, prototype",78.0,3.0,2,"nutty, mild bitter",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,558,Bittersweet Origins,U.S.A,2010,Indonesia,"Bali, Singaraja",65.0,2.75,2,"pastey, off spicey, nutty",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,963,Bittersweet Origins,U.S.A,2012,Ghana,Ghana,72.0,3.5,3,"roasted nuts, rich, roasty",1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
254,2114,Bixby,U.S.A,2018,Dominican republic,Dominican Republic,70.0,3.25,2,"sweet, sour milk",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
255,2108,Bixby,U.S.A,2018,Haiti,Haiti,70.0,3.0,2,"floral, molasses, chemical",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
256,2114,Bixby,U.S.A,2018,Guatemala,Guatemala,70.0,3.0,2,"molasses, earthy, spicy",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
257,2422,Bixby,U.S.A,2019,Belize,Belize,70.0,2.75,2,"off, rubbery, burnt molasses",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,256,Black Mountain,U.S.A,2008,Nicaragua,Matiguas,70.0,3.0,3,"rich, leather, woodsy",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
259,256,Black Mountain,U.S.A,2008,Dominican republic,La Red,70.0,2.75,3,"unrefined, fruity",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
